user_id;status_id;created_at;screen_name;text;source;display_text_width;reply_to_status_id;reply_to_user_id;reply_to_screen_name;is_quote;is_retweet;favorite_count;retweet_count;quote_count;reply_count;hashtags;symbols;urls_url;urls_t.co;urls_expanded_url;media_url;media_t.co;media_expanded_url;media_type;ext_media_url;ext_media_t.co;ext_media_expanded_url;ext_media_type;mentions_user_id;mentions_screen_name;lang;quoted_status_id;quoted_text;quoted_created_at;quoted_source;quoted_favorite_count;quoted_retweet_count;quoted_user_id;quoted_screen_name;quoted_name;quoted_followers_count;quoted_friends_count;quoted_statuses_count;quoted_location;quoted_description;quoted_verified;retweet_status_id;retweet_text;retweet_created_at;retweet_source;retweet_favorite_count;retweet_retweet_count;retweet_user_id;retweet_screen_name;retweet_name;retweet_followers_count;retweet_friends_count;retweet_statuses_count;retweet_location;retweet_description;retweet_verified;place_url;place_name;place_full_name;place_type;country;country_code;geo_coords;coords_coords;bbox_coords;status_url;name;location;description;url;protected;followers_count;friends_count;listed_count;statuses_count;favourites_count;account_created_at;verified;profile_url;profile_expanded_url;account_lang;profile_banner_url;profile_background_url;profile_image_url
1,14812E+18;1,58838E+18;2022-11-04T10:58:47Z;glicchie;@nctzenbase mending dr cisauk gais itu ud paling deket sm ice, grabbike aja cuma 15k;Twitter for iPhone;72;1,58837E+18;2503485216;nctzenbase;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2503485216;nctzenbase;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/glicchie/status/1588380211527417856;ʀ ᴀ ɴ;;neo crackhead technology.;;FALSE;286;359;1;4949;7111;2019-07-08T06:41:17Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1148119847819042817/1594820349;;http://pbs.twimg.com/profile_images/1372536642376888320/eQPF5aDR_normal.jpg
29700122;1,58857E+18;2022-11-04T23:41:04Z;virtualdrip;@diyasprdn aturan tidak tertulis warganet:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#NAME?; banya diskon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#NAME?; cheaper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#NAME?;" cheaper""";Twitter for Android;153;1,58851E+18;4848421215;diyasprdn;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;4848421215;diyasprdn;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/virtualdrip/status/1588572044136173568;zilji;Jakarta, Indonesia;24/7 Villain Arc;https://t.co/XeXVlNWagt;FALSE;447;542;3;30052;406;2009-04-08T12:09:26Z;FALSE;https://t.co/XeXVlNWagt;http://destinisland.wordpress.com;;;http://abs.twimg.com/images/themes/theme5/bg.gif;http://pbs.twimg.com/profile_images/1603956281819029504/tp7kpBsL_normal.jpg;;;
219527452;1,58891E+18;2022-11-05T22:19:36Z;suaramerdeka;Kode Promo Grab, GrabCar, GrabBike, GrabFood dan GrabMart SPESIAL WEEKEND, Sabtu 5 November 2022 https://t.co/k7Q1InNVqY;Twitter Web App;120;;;;FALSE;FALSE;0;0;;;;;blora.suaramerdeka.com/ekonomi/pr-175…;https://t.co/k7Q1InNVqY;https://blora.suaramerdeka.com/ekonomi/pr-175462161/kode-promo-grab-grabcar-grabbike-grabfood-dan-grabmart-spesial-weekend-sabtu-5-november-2022;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/suaramerdeka/status/1588913932777189376;suaramerdeka.com;indonesia;;;FALSE;142449;307;237;375550;89;2010-11-25T03:18:53Z;TRUE;;;;https://pbs.twimg.com/profile_banners/219527452/1660397523;http://abs.twimg.com/images/themes/theme17/bg.gif;http://pbs.twimg.com/profile_images/1558446133504266240/X4fVIkPQ_normal.jpg
1,17703E+18;1,58735E+18;2022-11-01T14:42:10Z;cari_ariq;@normalgvy @vangkitongki @niwseir @gojekindonesia Tahun 2020 pendapatan Driver Grabbike -/+ Rp 11.400 per trip ( Jarak Dekat ) sekarang -/+ Rp. 8.500 dimana bensin lebih mahal sekarang dan bahan pokok lain naik. Apakah masih disebut driver malas kah drive;Twitter for Android;231;1,58663E+18;1,26139E+18;normalgvy;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1261386821172256768 834405706308608000 104411351 226481275;normalgvy vangkitongki niwseir gojekindonesia;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/cari_ariq/status/1587349263461163008;Nutrisari Jeruk Nipis;;Pelaku diet abal abal;;FALSE;7;91;1;424;413;2019-09-26T01:03:21Z;FALSE;;;;;;http://pbs.twimg.com/profile_images/1365904675774500865/vd1DbqRx_normal.jpg
8,34394E+17;1,5878E+18;2022-11-02T20:30:31Z;klarisaurus;decided to take grabbike instead of tj karena sudah jompo. yg dateng elektrik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
👧🏻: oh baru ya pak ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
🧔🏻: iya mba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
👧🏻: ini berarti di-charge ya pak?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
🧔🏻: iya mba kayak permainan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"😭😭 bpknya jawab nada datar jd tambah kocik aje grabbike disamain sm mainan...""";Twitter for Android;254;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/klarisaurus/status/1587799314058780672;klari 💚;;a little bit i let you know. poca enjoyer ♡´･ᴗ･`♡ |  views are my own;;FALSE;495;411;1;71815;41686;2017-02-22T13:25:33Z;FALSE;;;;https://pbs.twimg.com/profile_banners/834393691619983361/1671198740;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1603751255276687360/CvSp8pT3_normal.jpg;;;;
7,58982E+17;1,58731E+18;2022-11-01T12:01:50Z;fffuturelove;@jerukperasss_ @pebbbbb03 @anakgkjlss @NorahXIV @worksfess Skrg masih bisa kok grab matiin yg grabbike nya aja.;Twitter for Android;52;1,58728E+18;1,05979E+18;jerukperasss_;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1059790687489511424 1169257481006014464 1288828164001562628 964878390065967104 1244597361826885636;jerukperasss_ pebbbbb03 anakgkjlss NorahXIV worksfess;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/fffuturelove/status/1587308914499985408;madmax;;;;FALSE;31;519;0;1442;6518;2016-07-29T11:07:09Z;FALSE;;;;https://pbs.twimg.com/profile_banners/758982187572076544/1512298448;;http://pbs.twimg.com/profile_images/1009726869665542145/XkMvXSY0_normal.jpg
1,48012E+18;1,58999E+18;2022-11-08T21:18:45Z;stillwithkazuha;Bisa diganti sambil nangis di grabbike gak. Asli nangis di grabbike itu free therapy. 🥲 https://t.co/GP8I1inHiQ;Twitter for iPhone;87;;;;TRUE;FALSE;1;0;;;;;twitter.com/shitegoblin/st…;https://t.co/GP8I1inHiQ;https://twitter.com/shitegoblin/status/1589960576830418944;;;;;;;;;;;in;1,58996E+18;https://t.co/KpJcmqbJWM;2022-11-08T12:38:36Z;Twitter for Android;34734;8143;267575914;shitegoblin;kusnan kusnanu fungpu subur alias ki ireng;183093;819;85348;Kuching, Sarawak;simple tapi sederhana;FALSE;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/stillwithkazuha/status/1589985780126339072;acha rest berinteraksi;22↑ ;;;;;;;;;;;;;;;;
She/Her ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EN/ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AR 59 | Asia ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Not strictly Genshin-related""";❝Farewell, dear gulls, please calm your cries. From this day forth, I am a wanderer once more.❞ — @yaeminum for cosplays;https://t.co/rozB9nZKMs;FALSE;1074;961;12;24220;7906;2022-01-09T10:18:48Z;FALSE;https://t.co/rozB9nZKMs;https://secreto.site/apuyt5;;https://pbs.twimg.com/profile_banners/1480121837170282497/1665998262;;http://pbs.twimg.com/profile_images/1598339500375441409/2RgYYPNk_normal.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,48012E+18;1,59017E+18;2022-11-09T09:20:48Z;stillwithkazuha;Lagi di grabbike, dengerin lagu happy, tiba-tiba NANGIS GAK BISA BERHENTI. GW KENAPA ANYINGGGGGGG??????;Twitter for iPhone;103;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/stillwithkazuha/status/1590167491187466240;acha rest berinteraksi;22↑ ;;;;;;;;;;;;;;;;
She/Her ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EN/ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AR 59 | Asia ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Not strictly Genshin-related""";❝Farewell, dear gulls, please calm your cries. From this day forth, I am a wanderer once more.❞ — @yaeminum for cosplays;https://t.co/rozB9nZKMs;FALSE;1074;961;12;24220;7906;2022-01-09T10:18:48Z;FALSE;https://t.co/rozB9nZKMs;https://secreto.site/apuyt5;;https://pbs.twimg.com/profile_banners/1480121837170282497/1665998262;;http://pbs.twimg.com/profile_images/1598339500375441409/2RgYYPNk_normal.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75223262;1,58854E+18;2022-11-04T21:38:00Z;fajrinaia;Gegara macet abis ujan trs tarif ojol naek, gue cuma dr cipulir ke senayan gue bela2in nunggu 10menitan ampe tarif grabbike turun normal dulu br mesen wkwk https://t.co/K0HY34xGBP;Twitter for Android;155;;;;TRUE;FALSE;0;0;;;;;twitter.com/txtdrjkt/statu…;https://t.co/K0HY34xGBP;https://twitter.com/txtdrjkt/status/1588493962746417152;;;;;;;;;;;in;1,58849E+18;jakarta + jumat + hujan + rush hour https://t.co/b5z8qc2vVy;2022-11-04T11:30:48Z;Twitter for iPhone;8283;2534;1,25267E+18;txtdrjkt;TXT DARI JAKARTA;186116;31;12800;;Jakarta shitpost account, jangan serius-serius banget lahh | Biz: txtdrjkt@gmail.com | Kirim menfess? @convesdrjkt | CMIIW;FALSE;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/fajrinaia/status/1588541072858546176;fia;;22 | ESFP-T 💃| ☀️♋ 🌕♍ ⬆️♋;;FALSE;452;317;1;29605;4735;2009-09-18T07:14:35Z;FALSE;;;;https://pbs.twimg.com/profile_banners/75223262/1636081558;http://abs.twimg.com/images/themes/theme11/bg.gif;http://pbs.twimg.com/profile_images/1456457738876194824/VUM3V4mA_normal.jpg
205132394;1,58911E+18;2022-11-06T11:25:32Z;Ficko_;7 Kode Promo Grab, GrabBike, GrabFood, GrabMart, GrabExpress, Nikmati Diskon Sepanjang November 2022 https://t.co/4qilW063GK;Twitter Web App;124;;;;FALSE;FALSE;0;0;;;;;orbitindonesia.com/gaya-hidup/pr-…;https://t.co/4qilW063GK;https://www.orbitindonesia.com/gaya-hidup/pr-5445475663/7-kode-promo-grab-grabbike-grabfood-grabmart-grabexpress-nikmati-diskon-sepanjang-november-2022;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/Ficko_/status/1589111717904408576;Taufik H Karepesina™;Indonesia;Maaf, Tuhan. Kami Sibuk Bertikai;https://t.co/3gEF5Oc5bA;FALSE;1950;858;4;32476;1065;2010-10-20T06:39:10Z;FALSE;https://t.co/3gEF5Oc5bA;https://bit.ly/DukungBrandLokalIndonesia;;https://pbs.twimg.com/profile_banners/205132394/1587294775;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1357350381978677255/2sU2S_qW_normal.jpg
1,16552E+18;1,58984E+18;2022-11-08T11:39:21Z;Goodtoseeyou5;@GrabID min, utk grabbike bisa gak sih bayar setengah pakai ovo, setengah lagi pake cash?;Twitter for Android;89;;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/Goodtoseeyou5/status/1589839972110303232;Goodtoseeyou;;glad to know you;;FALSE;0;21;0;609;13;2019-08-25T07:05:17Z;FALSE;;;;;;http://pbs.twimg.com/profile_images/1295173832345415680/i1qPISUf_normal.jpg
45313762;1,59022E+18;2022-11-09T12:53:02Z;dauzrusdy;@dazzleiea @berburusales mjb, dia otomatis kepake nder pas order Grbfood atau pas naik grabbike dan grbcar;Twitter for Android;81;1,59019E+18;1,30494E+18;dazzleiea;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1304938591643033600 1581884899560423424;dazzleiea berburusales;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/dauzrusdy/status/1590220900984844288;Dauz;Samarinda;Homo Sapiens, 26 y.o.;;FALSE;3357;661;0;3677;1524;2009-06-07T09:38:23Z;FALSE;;;;https://pbs.twimg.com/profile_banners/45313762/1613693691;http://abs.twimg.com/images/themes/theme13/bg.gif;http://pbs.twimg.com/profile_images/1379463819055919106/g6mk_XNk_normal.jpg
3195998996;1,59016E+18;2022-11-09T09:00:01Z;linkaja;Sobat LinkAja, perlu sat set nyampe kantor? Tinggal pakai Grabbike, bayar pakai LinkAja dan dapatkan diskon 90%. Informasi selengkapnya cek ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://t.co/dJ9OaWVGcb ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pede #Apa2Bisa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Layanan Customer Service LinkAja: ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Live Chat https://t.co/di3MsW9LCR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Email: info@linkaja.id https://t.co/HkgcfO8KEl""";Twitter Web App;273;;;;FALSE;FALSE;1;0;;;Apa2Bisa;;linkaja.id/promo/grab-nai… linkaja.id;https://t.co/dJ9OaWVGcb https://t.co/di3MsW9LCR;https://www.linkaja.id/promo/grab-naik-grabbike-lebih-mudah-pakai-linkaja http://linkaja.id;http://pbs.twimg.com/media/FhFF0-zUcAA13r_.jpg;https://t.co/HkgcfO8KEl;https://twitter.com/linkaja/status/1590162260365672448/photo/1;photo;http://pbs.twimg.com/media/FhFF0-zUcAA13r_.jpg;https://t.co/HkgcfO8KEl;https://twitter.com/linkaja/status/1590162260365672448/photo/1;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/linkaja/status/1590162260365672448;LinkAja;;Layanan Customer Service LinkAja: Live Chat https://t.co/RPJBaM5dAI Email: info@linkaja.id Download aplikasinya sekarang!;https://t.co/IfRujVkEqz;FALSE;117578;13;93;89640;1162;2015-05-15T06:10:44Z;TRUE;https://t.co/IfRujVkEqz;http://linkaja.id;;https://pbs.twimg.com/profile_banners/3195998996/1648579296;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1523918323037380608/zGKmkHZ6_normal.jpg;;;;
9,19619E+17;1,59049E+18;2022-11-10T06:40:48Z;koalakimtae;@capricornbearr aaaa oke noted📝 eiya naik grabbike juga boleh lewat kan ya? ga harus grabcar?;Twitter for Android;77;1,59041E+18;86556491;capricornbearr;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;86556491;capricornbearr;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/koalakimtae/status/1590489612728045568;rara𖣘;🇮🇩;kpop, movies&series, anime, thai, and rants. not spoiler-free!;;FALSE;131;1498;0;192264;165592;2017-10-15T17:42:08Z;FALSE;;;;https://pbs.twimg.com/profile_banners/919619410955943937/1641487933;;http://pbs.twimg.com/profile_images/1481484916856877058/ln8iqMKl_normal.jpg
1,16236E+18;1,58831E+18;2022-11-04T06:02:27Z;veintrez;WEH KALO PESEN GRABBIKE TRS DI ATM UDH KEPOTONG PAS DI CANCEL UANGNYA BALIK GAKK???;Twitter for iPhone;83;;;;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/veintrez/status/1588305635669553152;p;;harus ambis;;FALSE;478;511;0;6008;11278;2019-08-16T14:06:54Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1162364978512330752/1671050208;;http://pbs.twimg.com/profile_images/1604929629533323264/cPfE0QRo_normal.jpg
57870567;1,58815E+18;2022-11-03T19:29:21Z;shanice9s;Lama lama kebiasaan bgt ye waktu itu gocar taksi, skrg grabbike. Naikin harga beda sama di fare meter &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,28962E+18;1,5882E+18;2022-11-03T23:16:49Z;AlNlGMA;Naik grabbike yekan jadinya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Ditanya """"mba ngapain di pojokan"""" sambil ketawa";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Ya... ya duduk mas... ... ... lucu ye gue duduk https://t.co/XH1GRfeAYr""";Twitter for Android;124;;;;FALSE;FALSE;0;0;;;;;;;;http://pbs.twimg.com/tweet_video_thumb/FgputWVUUAAYoio.jpg;https://t.co/XH1GRfeAYr;https://twitter.com/AlNlGMA/status/1588203554057048064/photo/1;photo;http://pbs.twimg.com/tweet_video_thumb/FgputWVUUAAYoio.jpg;https://t.co/XH1GRfeAYr;https://twitter.com/AlNlGMA/status/1588203554057048064/photo/1;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/AlNlGMA/status/1588203554057048064;Vast.;not spoiler free ⚠️ ;;https://t.co/RGx5w7jXt8;FALSE;221;168;3;67781;4587;2020-08-01T18:02:17Z;FALSE;https://t.co/RGx5w7jXt8;https://secreto.site/20931697;;;;http://pbs.twimg.com/profile_images/1604293008119066624/2u6d4Y--_normal.jpg;;;;
539732561;1,59206E+18;2022-11-14T14:29:57Z;shaldikurniawan;Kode Promo Grab, Grabfood, GrabCar dan GrabBike 15 November 2022 95% OFF Hari Ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/QwT46ESNF0""";Twitter Web App;106;;;;FALSE;FALSE;0;0;;;;;fajarpendidikan.co.id/kode-promo-gra…;https://t.co/QwT46ESNF0;https://www.fajarpendidikan.co.id/kode-promo-grab-grabfood-grabcar-dan-grabbike-26-oktober-2022-hemat-95/;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/shaldikurniawan/status/1592057230605815808;Syal🐂;People of Earth;Kunjungi https://t.co/5kyfNdN7av;;FALSE;237;187;0;7020;328;2012-03-29T06:44:55Z;FALSE;;;;;http://abs.twimg.com/images/themes/theme14/bg.gif;http://pbs.twimg.com/profile_images/1321124197804855297/pG_7cS9k_normal.jpg;;;;
539732561;1,5924E+18;2022-11-15T13:30:35Z;shaldikurniawan;Kode Voucher Diskon Grab, GrabCar dan GrabBike 16 November 2022 Rp20.000 OFF Perjalanan Murah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/9Th2D9HbD8""";Twitter Web App;118;;;;FALSE;FALSE;0;0;;;;;fajarpendidikan.co.id/kode-voucher-d…;https://t.co/9Th2D9HbD8;https://www.fajarpendidikan.co.id/kode-voucher-diskon-grab-grabcar-dan-grabbike-16-november-2022-rp20-000-off-perjalanan-murah/;;;;;;;;;;;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/shaldikurniawan/status/1592404678666784768;Syal🐂;People of Earth;Kunjungi https://t.co/5kyfNdN7av;;FALSE;237;187;0;7020;328;2012-03-29T06:44:55Z;FALSE;;;;;http://abs.twimg.com/images/themes/theme14/bg.gif;http://pbs.twimg.com/profile_images/1321124197804855297/pG_7cS9k_normal.jpg;;;;
1,31562E+18;1,59394E+18;2022-11-19T19:24:50Z;honeemoonavenue;storytellin i tadi pesen grabbike cari yg xl ga dapet2 which was wajar krn emg masi jam 5 pagi &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,1767E+18;1,59203E+18;2022-11-14T12:31:22Z;filantropiis;grabbike bisa cek pinned^^ https://t.co/6bWrRPb4LF;Twitter for Android;26;;;;TRUE;FALSE;0;0;;;;;twitter.com/dmejavu/status…;https://t.co/6bWrRPb4LF;https://twitter.com/dmejavu/status/1592024229373149184;;;;;;;;;;;in;1,59202E+18;Wtb voucher goride dong drop feenya kl bs jabodetabek #zonaba #zonabu #zonauang #zonajajan;2022-11-14T05:18:49Z;Twitter for Android;0;0;175628166;dmejavu;zion;136;191;19776;;Ya Allah aku berdoa akun ini dijauhkan dari serangan kembaran jake enhypen alias jeki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
was wes wos ca nya haruto; jaehyuk; jay;" K yang burjek itu.""";FALSE;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/filantropiis/status/1592027389202399232;𝓕𝓪𝔂𝓪;;🐝⌗͢ꕤ!🍯ϐׁׅ֒ꫀׁׅܻꫀׁׅܻ꯱ׁׅ֒ꪀׁׅꪱׁׅᝯׁꫀׁׅܻ .✧.˚❝ provides various types of 𝐯𝐨𝐮𝐜𝐡𝐞𝐫𝐬 to meet your needs. ❞ ✧ೃ @repdfox ៸៸ ៹ ⌗ ⌲ ❲ #𝐩𝐫𝐨𝐨𝐟𝐞𝐞𝐭 ❳ ⎙;https://t.co/AFTp4J7DVp;FALSE;2518;2516;0;2070;420;2019-09-25T03:38:24Z;FALSE;https://t.co/AFTp4J7DVp;http://wa.me/6288225981925;;https://pbs.twimg.com/profile_banners/1176702384443187201/1670938559;;http://pbs.twimg.com/profile_images/1602658585955434496/S8iCn71C_normal.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
